SY_STATUS,OPERATIONAL_SCHOOLS,LEA_NAME,LEA_TYPE_TEXT,AGCHRT,LEA_TYPE,ST,ADDRESS,NUM_BAD_URLS,CHARTER_LEA_TEXT,WEBSITE_CCD,URL,SURVYEAR
1,0,Utah State Office of Education,State agency providing elementary and/or secondary level instruction,N,5,UT,"250 E 500 S, Salt Lake City, UT 84111 ",0,State has charter LEAs but this LEA is not a charter LEA,http://www.schools.utah.gov,https://schools.utah.gov/,2015
1,1,UTAH VIRTUAL ACADEMY,Independent Charter District,1,7,UT,"310 E 4500 S, MURRAY, UT 84107 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",http://www.k12.com/utva,http://www.k12.com/utva,2015
1,0,UTE PASS BOCES,Regional Education Service Agency (RESA),N,4,CO,"405 EL MONTE PLACE, MANITOU SPRINGS, CO 80829 ",0,State has charter LEAs but this LEA is not a charter LEA,,http://www.upboces.org/,2015
1,0,UTE PASS BOCES,Regional Education Service Agency (RESA),N,4,CO,"211 North Baldwin, Woodland Park, CO 80866 ",0,State has charter LEAs but this LEA is not a charter LEA,,http://www.wpsdk12.org/schools/gateway/,2015
1,1,UTICA ACADEMY OF SCIENCE CHARTER SCHOOL,Independent Charter District,1,7,NY,"1214 LINCOLN AVE, UTICA, NY 13502 ",0,An LEA for programs authorized under ESEA and Perkins but not under IDEA,www.uascs.org,http://www.uascs.org/,2015
1,1,Utica Shale Academy of Ohio,Independent Charter District,1,7,OH,"38095 State Route 39, Salineville, OH 43945 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://www.uticashaleschool.com/,2015
3,1,Utica Shale Academy-Belmont,Independent Charter District,1,7,OH,"910 Shamrock Dr, Barnesville, OH 43713 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://www.buzzfile.com/business/Utica-Shale-Academy-~-Belmont-740-425-3617,2015
1,1,UTPB STEM ACADEMY,Independent Charter District,1,7,TX,"4901 E UNIVERSITY, ODESSA, TX 79762 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",www.utpbstemacademy.org,http://utpbstemacademy.org/,2015
1,1,Uwharrie Charter Academy,Independent Charter District,1,7,NC,"5326 US Hwy 220 Business South, Asheboro, NC 27203 ",0,An LEA for programs authorized under IDEA but not under ESEA and Perkins,http://www.uwharriecharter.org,http://www.uwharriecharter.org/,2015
1,1,V. B. Glencoe Charter School,Independent Charter District,1,7,LA,"4491 LA 83, Franklin, LA 70538 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://www.vbglencoecharter.org/,2015
1,87,VA BEACH CITY PBLC SCHS,Regular local school district that is NOT a component of a supervisory union,2,1,VA,"2512 George Mason Dr, Virginia Beach, VA 23456 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",http://www.vbschools.com,http://www.vbschools.com/,2015
1,0,VA DEPT OF MILITARY AFFAIRS,State agency providing elementary and/or secondary level instruction,N,5,VA,"Camp Pendleton/State Military, Virginia Beach, VA 23451 ",0,State has charter LEAs but this LEA is not a charter LEA,,http://vko.va.ngb.army.mil/VirginiaGuard/smr/index.html,2015
1,17,Vacaville Unified,Regular local school district that is NOT a component of a supervisory union,2,1,CA,"401 Nut Tree Rd., Vacaville, CA 95687 ",0,State has charter LEAs but this LEA is not a charter LEA,www.vacavilleusd.org,http://www.vacavilleusd.org/,2015
1,21,Vail Unified District,Regular local school district that is NOT a component of a supervisory union,2,1,AZ,"13801 E. Benson Highway, Vail, AZ 85641 ",0,State has charter LEAs but this LEA is not a charter LEA,http://www.vail.k12.az.us,http://www.vailschooldistrict.org/,2015
1,3,Vallecitos Elementary,Regular local school district that is NOT a component of a supervisory union,2,1,CA,"5211 Fifth St., Rainbow, CA 92028 ",0,State has charter LEAs but this LEA is not a charter LEA,www.vallecitossd.com,http://www.vallecitossd.net/,2015
1,26,Vallejo City Unified,Regular local school district that is NOT a component of a supervisory union,2,1,CA,"665 Walnut Ave., Vallejo, CA 94592 ",0,State has charter LEAs but this LEA is not a charter LEA,www.vallejo.k12.ca.us,http://www.vallejo.k12.ca.us/,2015
1,1,VALLEY ACADEMY,Independent Charter District,1,7,UT,"539 N 870 W, HURRICANE, UT 84737 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",http://www.valleyacademycharter.com/,http://valleyacademycharter.com/,2015
1,0,Valley Educ for Employ System,Regional Education Service Agency (RESA),N,4,IL,"RR 47 WAUBONSEE, Sugar Grove, IL 60554 ",1,State has charter LEAs but this LEA is not a charter LEA,,"http://illinois.hometownlocator.com/schools/sorted-by-districts,n,valley%20educ%20for%20employ%20system,i,1700278.cfm",2015
1,1,Valley of the Sun Waldorf Education Association  dba Desert,Independent Charter District,1,7,AZ,"6210 South 28th Street, Phoenix, AZ 85042 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",admin@arizonawaldorf.org,http://desertmarigold.org/,2015
1,0,Valley ROP JPA,Regular local school district that is NOT a component of a supervisory union,N,1,CA,"1305 Q St., Sanger, CA 93657 ",1,State has charter LEAs but this LEA is not a charter LEA,,https://www.valleyrop.net/,2015
1,14,VALLIVUE SCHOOL DISTRICT,Regular local school district that is NOT a component of a supervisory union,2,1,ID,"5207 S MONTANA AVENUE, CALDWELL, ID 83607 ",0,State has charter LEAs but this LEA is not a charter LEA,,http://www.vallivue.org/,2015
1,1,Vance Charter School,Independent Charter District,1,7,NC,"1227 Dabney Drive, Henderson, NC 27536 ",0,An LEA for programs authorized under IDEA but not under ESEA and Perkins,www.vancecharter.org/,http://www.vancecharter.org/,2015
1,1,Vanderbilt Charter Academy,Independent Charter District,1,7,MI,"301 WEST 16TH ST, HOLLAND, MI 49423 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",http://vanderbilt.heritageacademies.com/,http://vanderbiltcharteracademy.org/,2015
1,3,VANGUARD ACADEMY,Independent Charter District,1,7,TX,"1200 E KELLY ST, PHARR, TX 78577 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://www.vanguardacademy.education/,2015
3,1,VANGUARD ACADEMY,Independent Charter District,1,7,UT,"2650 South Decker Lake Lane, WEST VALLEY CITY, UT 84119 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://www.vanguardcharter.org/,2015
1,1,Vanguard Charter Academy,Independent Charter District,1,7,MI,"1620 52ND ST SW, WYOMING, MI 49519 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",http://vanguard.heritageacademies.com/,http://vanguardcharteracademy.org/,2015
1,1,Vector School District  Inc.,Independent Charter District,1,7,AZ,"550 West Warner Road, Chandler, AZ 85225 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",skylineschools.com,http://www.vectorprepandarts.com/,2015
1,8,Ventura County Office of Education,Regular local school district that is NOT a component of a supervisory union,2,1,CA,"5189 Verdugo Way, Camarillo, CA 93012 ",0,State has charter LEAs but this LEA is not a charter LEA,www.vcoe.org,http://www.vcoe.org/,2015
1,0,Ventura County Schools Business Services JPA,Regular local school district that is NOT a component of a supervisory union,N,1,CA,"535 E. Main St., Ventura, CA 93001 ",0,State has charter LEAs but this LEA is not a charter LEA,,http://www.vcsbsa.org/,2015
1,1,VENTURE ACADEMY,Independent Charter District,1,7,MN,"315 27TH AVE. SE, MINNEAPOLIS, MN 55414 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://www.ventureacademies.org/,2015
1,1,VENTURE ACADEMY,Independent Charter District,1,7,UT,"495 N 1500 W, MARRIOTT-SLATERVILLE CITY, UT 84404 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",http://www.venturelearning.org,http://venturelearning.org/,2015
1,1,Veritas Academy,Independent Charter District,1,7,IN,"530 E Ireland Rd Bldg B, South Bend, IN 46614 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",itasacademy.us,http://www.veritas.k12.in.us/,2015
3,1,VERITAS Community School,Independent Charter District,1,7,NC,"701 Jackson Ave, Charlotte, NC 28204 ",0,An LEA for programs authorized under IDEA but not under ESEA and Perkins,http://veritascommunityschool.org,http://veritascommunityschool.com/,2015
1,1,Veritas Preparatory Academy,Independent Charter District,1,7,AZ,"3102 N. 56th Street, Phoenix, AZ 85018 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://www.veritasprepacademy.org/,2015
1,1,Veritas Preparatory Charter School (District),Independent Charter District,1,7,MA,"370 Pine Street, Springfield, MA 1105 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",www.vpcs.org,http://veritasprepcharterschool.org/,2015
1,1,VERMILION COUNTRY SCHOOL,Independent Charter District,1,7,MN,"1 ENTERPRISE DRIVE, TOWER, MN 55790 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",http://www.vermilioncountry.org,http://www.vermilioncountry.org/,2015
1,0,Vermilion Voc Ed Deliver System,Regional Education Service Agency (RESA),N,4,IL,"2000 E Main 110 LH, Danville, IL 61832 ",1,State has charter LEAs but this LEA is not a charter LEA,,http://ilcte.org/content.asp?CID=192,2015
1,13,Verona Area School District,Regular local school district that is NOT a component of a supervisory union,2,1,WI,"700 N Main St, Verona, WI 53593 ",0,State has charter LEAs but this LEA is not a charter LEA,www.verona.k12.wi.us,http://www.verona.k12.wi.us/,2015
1,1,VERTUS CHARTER SCHOOL,Independent Charter District,1,7,NY,"2 AUSTIN ST, ROCHESTER, NY 14606 ",0,An LEA for programs authorized under ESEA and Perkins but not under IDEA,,http://www.vertusschool.org/,2015
1,18,Victor Elementary,Regular local school district that is NOT a component of a supervisory union,2,1,CA,"12219 2nd Ave., Victorville, CA 92395 ",0,State has charter LEAs but this LEA is not a charter LEA,www.vesd.net,http://www.vesd.net/,2015
1,10,Victor Valley Union High,Regular local school district that is NOT a component of a supervisory union,2,1,CA,"16350 Mojave Dr., Victorville, CA 92395 ",0,State has charter LEAs but this LEA is not a charter LEA,www.vvuhsd.org,http://www.vvuhsd.org/,2015
1,0,VICTORIOUS COMMUNITY DEVELOPMENT,Other education agencies,N,8,NC,"2116 Page Road, Durham, NC 27703 ",0,State has charter LEAs but this LEA is not a charter LEA,,http://victoriouspraise.org/,2015
1,1,VICTORY CHARTER SCHOOL,Independent Charter District,1,7,ID,"1081 E LEWIS LANE, NAMPA, ID 83686 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://victorycharterschool.net/,2015
1,1,Victory High School  Inc.,Independent Charter District,1,7,AZ,"1650 West Southern Avenue, Phoenix, AZ 85041 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://victoryhigh.com/,2015
1,3,VICTORY PREP,Independent Charter District,1,7,TX,"2903 JENSEN DR, HOUSTON, TX 77026 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",www.vprep.org,http://www.vprep.org/,2015
1,1,Vida Charter School,Independent Charter District,1,7,PA,"120 E. Broadway, Gettysburg, PA 17325 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://www.vidacharterschool.com/pages/Vida_Charter_School,2015
1,1,Villa Montessori Charter School,Independent Charter District,1,7,AZ,"2802 E. Meadowbrook Ave, Phoenix, AZ 85016 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://villamontessori.com/,2015
1,1,Village Green Virtual,Independent Charter District,1,7,RI,"135 Weybosset Street, Providence, RI 2903 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://www.vgonline.org/,2015
1,1,Village Preparatory School,Independent Charter District,1,7,OH,"1415 E 36th St Fl 2, Cleveland, OH 44114 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://epvpcliffs.org/,2015
3,1,Village Preparatory School Willard,Independent charter district,,7,OH,"2220 W 93rd St, Cleveland, OH 44102 ",0,LEA for federal programs,http://epvpwillard.org/,http://epvpwillard.org/,2016
1,1,Village Preparatory School:: Woodland Hills Campus,Independent Charter District,1,7,OH,"9201 Crane Ave, Cleveland, OH 44105 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://epvpwoodlandhills.org/,2015
1,1,VILLAGE TECH SCHOOLS,Independent Charter District,1,7,TX,"1010 E PARKERVILLE RD, CEDAR HILL, TX 75104 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",www.villagetechschools.org,http://www.villagetechschools.org/,2015
1,8,VILONIA SCHOOL DISTRICT,Regular local school district that is NOT a component of a supervisory union,2,1,AR,"11 EAGLE STREET, VILONIA, AR 72173 ",0,State has charter LEAs but this LEA is not a charter LEA,http://vilonia.k12.ar.us,http://www.viloniaschools.org/,2015
1,1,Vineland Public Charter School,Independent Charter District,1,7,NJ,"2724 S. Main Rd, Vineland, NJ 8360 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",http://www.vinelandpubliccharterschool.org/,http://vinelandpubliccharterschool.org/,2015
1,6,Viroqua Area School District,Regular local school district that is NOT a component of a supervisory union,2,1,WI,"115 N Education Ave, Viroqua, WI 54665 ",0,State has charter LEAs but this LEA is not a charter LEA,www.viroqua.k12.wi.us,https://www.viroquaareaschools.com/,2015
1,1,Virtual Community School Of Ohio,Independent Charter District,1,7,OH,"340 Waggoner Rd, Reynoldsburg, OH 43068 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",http://www.vcslearn.org,http://www.vcslearn.org/,2015
1,2,Virtual Learning Academy Charter School,Independent Charter District,1,7,NH,"30 Linden St., Exeter, NH 3833 ",0,A charter district which is not an LEA for any federal program.,,https://www.vlacs.org/,2015
1,1,Virtual Learning Academy of St. Clair County,Independent Charter District,1,7,MI,"499 RANGE RD, MARYSVILLE, MI 48040 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",www.sccresa.org,http://www.sccresa.org/p_r_o_g_r_a_m_s/virtual_learning_academy,2015
1,1,Virtual Schoolhouse Inc.,Independent Charter District,1,7,OH,"736 Lakeview Rd, Cleveland, OH 44108 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://virtualschoolhouse.org/,2015
1,40,Visalia Unified,Regular local school district that is NOT a component of a supervisory union,2,1,CA,"5000 W. Cypress Ave., Visalia, CA 93277 ",0,State has charter LEAs but this LEA is not a charter LEA,www.vusd.org,http://www.vusd.org/,2015
1,1,Vision Academy,Independent Charter District,1,7,IN,"1751 E Riverside Drive, Indianapolis, IN 46202 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://visionacademy-riverside.org/,2015
3,1,Vision Academy,Independent Charter District,1,7,LA,"4108 Harvey St., Monroe, LA 71203 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://www.visionacademymonroe.com/,2015
3,1,Vision Academy Charter School,Independent Charter District,1,7,PA,"45 E Baltimore Avenue, Lansdowne, PA 19050 ",0,State has charter LEAs but this LEA is not a charter LEA,http://www.visioncharterschool.org/,http://www.vacharter.org/,2015
1,1,VISION CHARTER SCHOOL,Independent Charter District,1,7,ID,"19291 WARD ROAD, CALDWELL, ID 83605 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://www.visioncharter.net/,2015
1,1,Vision Charter School  Inc.,Independent Charter District,1,7,AZ,"5901 South Calle Santa Cruz, Tucson, AZ 85709 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://visionhighschool.org/,2015
1,1,Visions Unlimited Academy  Inc.,Independent Charter District,1,7,AZ,"1275 E. Barney Lane, Benson, AZ 85602 ",2,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://www.chamberorganizer.com/bensonchamber/mem_visionsbenson,2015
1,1,VISTA AT ENTRADA SCHOOL OF PERFORMING ARTS AND TECHNOLOGY,Independent Charter District,1,7,UT,"585 E CENTER STREET, IVINS, UT 84738 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",http://www.vistautah.com,http://www.vistautah.com/,2015
1,1,Vista Charter Academy,Independent Charter District,1,7,MI,"711 32ND ST SE, GRAND RAPIDS, MI 49548 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",http://vista.heritageacademies.com/,http://vistacharteracademy.org/,2015
1,1,Vista Charter School,Independent Charter District,1,7,AZ,"7318 West Lynwood, Phoenix, AZ 85035 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://midhigh.wordpress.com/,2015
1,1,Vista College Preparatory  Inc.,Independent Charter District,1,7,AZ,"812 South 6th Avenue, Phoenix, AZ 85003 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://www.vistacollegeprep.org/,2015
1,1,VISTA DEL FUTURO CHARTER SCHOOL,Independent Charter District,1,7,TX,"1671 BOB HOPE DR, EL PASO, TX 79936 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",www.burnhamwood.org,http://burnhamwood.org/,2015
1,1,Vista Meadows Academy,Independent Charter District,1,7,MI,"20651 WEST WARREN ST, DEARBORN HEIGHTS, MI 48127 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",www.vistameadowspsa.com,http://www.vistameadowspsa.com/,2015
1,34,Vista Unified,Regular local school district that is NOT a component of a supervisory union,2,1,CA,"1234 Arcadia Ave., Vista, CA 92084 ",0,State has charter LEAs but this LEA is not a charter LEA,www.vistausd.org,http://www.vistausd.org/,2015
1,1,VOICE CHARTER SCHOOL OF NEW YORK,Independent Charter District,1,7,NY,"36-24 12TH ST, LONG ISLAND CITY, NY 11106 ",0,An LEA for programs authorized under ESEA and Perkins but not under IDEA,www.voicecharterschool.org,http://www.voicecharterschool.org/,2015
1,1,Voices for International Business & Education,Independent Charter District,1,7,LA,"727 Carondelet Street, New Orleans, LA 70130 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://ihsnola.org/,2015
1,93,VOLUSIA,Regular local school district that is NOT a component of a supervisory union,2,1,FL,"200 N CLARA AVE, DELAND, FL 32720 ",0,State has charter LEAs but this LEA is not a charter LEA,http://MyVolusiaSchools.org,http://myvolusiaschools.org/Pages/default.aspx,2015
1,1,VOYAGE ACADEMY,Independent Charter District,1,7,UT,"1891 N. 1500 W., CLINTON, UT 84015 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://voyageacademyutah.org/,2015
1,1,Voyager Academy,Independent Charter District,1,7,NC,"101 Hock Parc, Durham, NC 27704 ",0,An LEA for programs authorized under IDEA but not under ESEA and Perkins,www.voyageracademy.net/,http://www.voyageracademy.net/,2015
1,2,Voyageur Academy,Independent Charter District,1,7,MI,"4321 MILITARY ST, DETROIT, MI 48210 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",www.voyageuracademy.com,http://voyageuracademy.com/,2015
1,2,VOYAGEURS EXPEDITIONARY,Independent Charter District,1,7,MN,"3724 BEMIDJI AVE N, BEMIDJI, MN 56601 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",http://www.VoyageursSchool.org,https://www.voyageursschool.org/,2015
1,0,Wabash Valley Education Center,Regional Education Service Agency (RESA),N,4,IN,"3061 Benton St, West Lafayette, IN 47906 ",0,State has charter LEAs but this LEA is not a charter LEA,,http://www.esc5.k12.in.us/,2015
1,1,WACO CHARTER SCHOOL,Independent Charter District,1,7,TX,"615 N 25TH ST, WACO, TX 76707 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://www.eoacwaco.org/page6.html,2015
1,0,Waite Public Schools,Regular local school district that is NOT a component of a supervisory union,N,1,ME,"63 Broadway, Baileyville, ME 4694 ",0,State has charter LEAs but this LEA is not a charter LEA,,http://www.maine.gov/doe/schools/sau.html,2015
1,1,Wake Forest Charter Academy,Independent Charter District,1,7,NC,"1851 Friendship Chapel Rd, Wake Forest, NC 27587 ",0,An LEA for programs authorized under IDEA but not under ESEA and Perkins,http://www.wakeforestca.org,http://wakeforestca.org/,2015
1,0,Wakefield SAU Office,Supervisory union administrative center (or county superintendent's office serving the same purpose),N,3,NH,"18 Commerce Way, Milton, NH 3851 ",0,State has charter LEAs but this LEA is not a charter LEA,,http://www.sau64.org/,2015
1,15,WAKULLA,Regular local school district that is NOT a component of a supervisory union,2,1,FL,"69 ARRAN RD, CRAWFORDVILLE, FL 32327 ",0,State has charter LEAs but this LEA is not a charter LEA,http://www.wakullaschooldistrict.org/,http://wakulla.schooldesk.net/,2015
1,1,WALATOWA CHARTER HIGH,Independent Charter District,1,7,NM,"147 BEAR HEAD CANYON, JEMEZ PUEBLO, NM 87024 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://walatowahcs.org/,2015
1,1,Walden Green Montessori,Independent Charter District,1,7,MI,"17339 ROOSEVELT RD, SPRING LAKE, MI 49456 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",www.waldengreen.org,http://www.waldengreen.org/,2015
1,1,WALDEN SCHOOL OF LIBERAL ARTS,Independent Charter District,1,7,UT,"4230 N UNIVERSITY AVE, PROVO, UT 84604 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",http://waldenschool.us,http://www.waldenschool.us/,2015
1,1,Walker Charter Academy,Independent Charter District,1,7,MI,"1801 3 MILE RD NW, GRAND RAPIDS, MI 49544 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",http://walker.heritageacademies.com/,http://walkercharteracademy.org/,2015
3,1,WALLACE STEGNER ACADEMY,Independent charter district,,7,UT,"980 S. Bending River Ct., SALT LAKE CITY, UT 84104 ",0,LEA for federal programs,http://wsacharter.org,http://www.wsacharter.org/,2016
1,0,Walnut Grove Elementary District,Regular local school district that is NOT a component of a supervisory union,N,1,AZ,"18500 S Walnut Grove Rd, Kirkland, AZ 86332 ",0,State has charter LEAs but this LEA is not a charter LEA,,http://www.buzzfile.com/business/Walnut-Grove-Elementary-School-District-928-427-6378,2015
1,22,WALTON,Regular local school district that is NOT a component of a supervisory union,2,1,FL,"145 S PARK ST STE 2, DEFUNIAK SPRINGS, FL 32435 ",0,State has charter LEAs but this LEA is not a charter LEA,http://www.walton.k12.fl.us/,http://www.walton.k12.fl.us/,2015
1,1,Walton Charter Academy,Independent Charter District,1,7,MI,"744 EAST WALTON BLVD, PONTIAC, MI 48340 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",http://walton.heritageacademies.com/,http://waltoncharteracademy.org/,2015
1,0,WAMY COMM ACTION INC,Other education agencies,N,8,NC,"No Local Address, Boone, NC 28607 ",0,State has charter LEAs but this LEA is not a charter LEA,,http://wamycommunityaction.org/,2015
1,6,Warner Unified,Regular local school district that is NOT a component of a supervisory union,2,1,CA,"30951 Highway 79, Warner Springs, CA 92086 ",2,State has charter LEAs but this LEA is not a charter LEA,www.sdcoe.k12.ca.us/districts/warner,http://www.warnerusd.net/,2015
1,0,Warren County ESC,Regional Education Service Agency (RESA),N,4,OH,"1879 Deerfield Rd, Lebanon, OH 45036 ",0,State has charter LEAs but this LEA is not a charter LEA,http://www.warrencountyesc.com,http://www.warrencountyesc.com/,2015
1,5,WARREN SCHOOL DISTRICT,Regular local school district that is NOT a component of a supervisory union,2,1,AR,"408 CHERRY, WARREN, AR 71671 ",1,State has charter LEAs but this LEA is not a charter LEA,http://se.sesc.k12.ar.us/warren/,http://www.warrenar.gabbarthost.com/,2015
1,1,Warrendale Charter Academy,Independent Charter District,1,7,MI,"19350 SAWYER ST, DETROIT, MI 48228 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",http://warrendale.heritageacademies.com/,http://warrendalecharteracademy.org/,2015
1,1,WASATCH INSTITUTE OF TECHNOLOGY,Independent Charter District,1,7,UT,"120 W Vine St #200, MURRAY, UT 84107 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",http://www.wasatchinstitute.net,http://www.wasatchinstitute.net/,2015
1,1,WASATCH PEAK ACADEMY,Independent Charter District,1,7,UT,"414 N CUTLER DRIVE, North Salt Lake, UT 84054 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",http://www.wasatchpeak.org,http://www.wasatchpeak.org/,2015
3,1,WASATCH WALDORF CHARTER SCHOOL,Independent charter district,,7,UT,"1458 East Murray-Holladay Road, HOLLADAY, UT 84117 ",0,LEA for federal programs,,http://www.wasatchwaldorf.org/,2016
3,1,Washington Global PCS,Independent Charter District,1,7,DC,"525 School Street SW, Washington, DC 20024 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",http://washingtonglobal.org,http://washingtonglobal.org/,2015
1,2,Washington Latin PCS,Independent Charter District,1,7,DC,"5200 2nd St NW, Washington, DC 20011 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",www.latinpcs.org,http://www.latinpcs.org/,2015
3,1,Washington Leadership Academy PCS,Independent charter district,,7,DC,"6 Girard St NE, Washington, DC 20002 ",0,LEA for federal programs,http://www.washingtonleadershipacademy.org/,http://www.washingtonleadershipacademy.org/,2016
1,1,Washington Math Science PCS,Independent Charter District,1,7,DC,"1920 Bladenshurg Rd NE, Washington, DC 20002 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",www.wmstpchs.net,http://www.wmstpchs.org/,2015
1,1,Washington Montessori,Independent Charter District,1,7,NC,"2330 Old Bath Hwy, Washington, NC 27889 ",0,An LEA for programs authorized under IDEA but not under ESEA and Perkins,wmpcs.org,http://www.wmpcs.org/,2015
1,1,Washington Park Community School,Independent Charter District,1,7,OH,"4000 Washington Park Blvd, Newburgh Heights, OH 44105 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",wpcsoh.org,http://www.wpcsoh.org/,2015
1,8,Washington Unified,Regular local school district that is NOT a component of a supervisory union,2,1,CA,"7950 S. Elm Ave., Fresno, CA 93706 ",0,State has charter LEAs but this LEA is not a charter LEA,www.wusd.ws,http://www.washingtonunified.org/,2015
1,15,Washington Unified,Regular local school district that is NOT a component of a supervisory union,2,1,CA,"930 W.acre Rd., West Sacramento, CA 95691 ",0,State has charter LEAs but this LEA is not a charter LEA,www.wusd.k12.ca.us,http://www.wusd.k12.ca.us/,2015
1,1,Washington Yu Ying PCS,Independent Charter District,1,7,DC,"220 Taylor St NE, Washington, DC 20017 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",www.washigntonyuying.org,http://www.washingtonyuying.org/,2015
1,2,Washington-Parks Academy,Independent Charter District,1,7,MI,"11685 APPLETON, REDFORD, MI 48239 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",www.washington-parksacademy.org,http://wpa.cornerstonecharters.org/,2015
1,112,WASHOE COUNTY SCHOOL DISTRICT,Regular local school district that is NOT a component of a supervisory union,2,1,NV,"425 EAST NINTH, RENO, NV 89520 ",11,State has charter LEAs but this LEA is not a charter LEA,,http://newtoreno.com/washoe-county-school-district-calendar.htm,2015
1,1,Washtenaw Technical Middle College,Independent Charter District,1,7,MI,"4800 EAST HURON RIVER DR, ANN ARBOR, MI 48105 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",www.themiddlecollege.org,http://www.themiddlecollege.org/,2015
1,0,WASIOJA ED. TECHNOLOGY COOP.,Regional Education Service Agency (RESA),N,4,MN,"705 MILL ST, ZUMBROTA, MN 55992 ",1,State has charter LEAs but this LEA is not a charter LEA,,"http://minnesota.hometownlocator.com/schools/sorted-by-districts,n,wasioja%20ed.%20technology%20coop.,i,2700199.cfm",2015
1,1,Waterford Montessori Academy,Independent Charter District,1,7,MI,"4860 Midland Ave, Waterford, MI 48329 ",0,"An LEA for programs authorized under IDEA, ESEA, and Perkins",,http://www.waterfordmontessori.org/,2015
1,6,Waterford Unified,Regular local school district that is NOT a component of a supervisory union,2,1,CA,"219 N. Reinway Ave. Bldg. 2, Waterford, CA 95386 ",0,State has charter LEAs but this LEA is not a charter LEA,www.waterford.k12.ca.us,http://www.waterford.k12.ca.us/,2015
